projectname,Abstract,origin_label,datasetname
Kafka,dguy you should ? ? ? ? ? yourself before any ? ? ? ?,no,ds-05-PRC
Kafka,both originally added this debugging but think its super useful keep them otherwise its hard inspect log stdout stderr files there are multiple processors that get bounced its hard tell from single file which statements belong which group generation rolling over files make debugging much easier thus would suggest keep this change and also apply other system test with similar pattern,no,ds-05-PRC
beam,would add comment above state assumption but its minor though,yes,ds-03-pr
flink,flink prevent some possible npes,no,ds-03-pr
drill,tested change swapping mongo storage plugin jar with one and worked,no,ds-03-pr
trafodion,test passed https jenkins esgyn com job check master,no,ds-03-pr
spark,nit redundant conversion,yes,ds-03-pr
madlib,should add usage function madlib keras and version madlib keras fit here with parameters that calls same madlib keras predict and madlib keras evaluate,no,ds-03-pr
React,yes assuming nobody mutating after cloning but that should,yes,ds-05-PRC
Kafka,sounds good,no,ds-05-PRC
ignite,here val non negative rather than positive lets rename methods,no,ds-03-pr
spark,core parts lgtm,no,ds-03-pr
druid,fjy sorry ive missed your comment,no,ds-03-pr
Kafka,can only merge this after uploaded ewencp,no,ds-05-PRC
superset,summary add functionality wrap sql lab queries with limit common problem people have that they input query sqllab preview their data before hitting visualize create table and then takes forever run this can pain them and potentially database currently one workaround manually enter limit query editor visualizing which creates datasource and then later removing from base query editing created datasource with this mind additional alternative solution might allow users edit sub query visualize modal before creating their datasource heres way have limit only context sql editor limit only applied wrapper select queries and not saved any persistent database https github com apache incubator superset pull like this idea but not sure every database supports prefetching going with this route have configurable page size https github com apache incubator superset issues,no,ds-03-pr
flink,think again not need check size aggregates this method and can use when need such expr see blow comments,no,ds-03-pr
spark,use bdv vertcat bdv array gradientlogsigmasum totalcnt todouble bdv array totalcnt todouble gradientbetasum totalcnt todouble combine three parts directly,no,ds-03-pr
tvm,wip auto scheduler buffer support correctness check,no,ds-03-pr
Spark,say object kafkaoffsetreader going become like utility which everything are not used companion class weird but kafkaschema also seems wrong place well lets hear voices this,yes,ds-05-PRC
hudi,haiminh was thinking could make this configurable sense that have boolean like with default value true and can overridden via typedproperties instance,no,ds-03-pr
nifi-minifi-cpp,why this nolint here ?,no,ds-03-pr
hadoop,functioner could make default pool size,no,ds-03-pr
spark,use note ?,no,ds-03-pr
Spark,lgtm tests pass small nits which can ignored there nothing else changed,no,ds-05-PRC
flink,getting this into docs offer some grammatical improvements also correct describe operators are required completely process given watermark before forwarding downstream general rule meaning that might have exceptions should simply say operators are required without adding this caveat ? changed behaviour behavior because most docs seem using american spellings rather than english ones but not sure have policy regarding this,yes,ds-03-pr
Kafka,ableegoldman please help review this thank you,no,ds-05-PRC
spark,retest this please,no,ds-03-pr
tvm,siju samuel thanks effort can you please give usecase where use quantized division ? there any quantized division operator ?,no,ds-03-pr
Spark,your comment also made look again this code since this can get called netty thread well numblockstofetch need protected will fix this think its better that only task thread modifies this probably push existing another result results queue would best approach,yes,ds-05-PRC
spark,val labels vectorrdd select label double collect,no,ds-03-pr
camel,camel camel,no,ds-03-pr
spark,thanks all ! !,no,ds-03-pr
React,pardon ?,no,ds-05-PRC
Kafka,should tell users that they should call close did keyvalueiterator,yes,ds-05-PRC
nifi,minor unnecessary space after put,yes,ds-03-pr
Kafka,guess but honestly now its going keep track any new configs that could topology overrides its not problem someone introduces config that could scoped single topology and isnt its just feature can expand later need work out clean api before taking this kip stage anyways,yes,ds-05-PRC
guacamole-client,sure makes sense ive got changes almost done just need clean unit tests,yes,ds-03-pr
fineract,just feel increasing timeouts wont cut doesnt sound like real solution unfortunately dont understand much about schedular jobs have proper say this but think have some performance issues need figure out how deal with that,yes,ds-03-pr
