projectname,Abstract,origin_label,datasetname
echarts,fix ecx url,no,ds-02-commit
spark,spark close socket file descriptors task completion this will ensure that sockets not build over course job and that cancellation successfully cleans sockets tested standalone mode more file descriptors spawn than expected around ish rather than expected ish but they not pile between runs high before where they went around closes from aarondav pyspark and squashes following commits aaron davidson spark close socket file descriptors task completion,no,ds-02-commit
arrow,arrow rust datafusion implement avg expression wasnt sure about datatypes sum count picked broadest and also may may not better implement this sum count either way changes from mod are needed test sql with closes from alippai arrow and squashes following commits cddef andy grove fix typo andy grove remove unwrap andy grove rebase ebc acbaa adam lippai arrow implement avg expression lead authored adam lippai adam rigo,yes,ds-02-commit
ambari,ambari alert notifications are created even credential fields are left empty qin liu via rzang,no,ds-02-commit
nifi,nifi adding methods authorityprovider authorize downloading content,no,ds-02-commit
spark,spark new watermark should override old one what changes were proposed this pull request ? new watermark should override old one otherwise just pick first column which has watermark may unexpected how was this patch tested ? new test closes from zsxwing spark,no,ds-02-commit
flink,flink coordination allow initializing jobs suspended,no,ds-02-commit
cassandra,use weak references track slab regions patch jbellis reviewed stuhood cassandra,no,ds-02-commit
hadoop,yarn missing spaces nmclientimpl contributed charles,no,ds-02-commit
druid,add cpu time metrics segment scanning,no,ds-02-commit
incubator-dolphinscheduler,add process define name verify,no,ds-02-commit
camel,fixed spelling,yes,ds-02-commit
incubator-pinot,possible fix npe seen this test,no,ds-02-commit
couchdb,remove dead all docs code,yes,ds-02-commit
camel,camel lucene should type convert string headers and not type cast,no,ds-02-commit
flink,flink streaming drop partitionbyhash function subsumed keyby,no,ds-02-commit
pulsar,broker close topics that remain fenced forcefully motivation other day faced problem where topic remained fenced and unavailable this topic remained unavailable until was unloaded following broker log that time were maintaining zookeeper servers think this phenomenon was caused shutdown some servers however causal relationship has not been clarified modifications workaround close topic remains fenced period time reconnecting from clients will instantiate new persistenttopic topic and topic will back normal,yes,ds-02-commit
activemq-artemis,this closes,no,ds-02-commit
camel,camel remove egit bundle property placeholder camel karaf migration,no,ds-02-commit
pulsar,bug fixes improvement notify pending receive method motivation prevent bugs and refactoring method https github com apache pulsar blob master pulsar client src main java org apache pulsar client impl consumerimpl java modifications bugfix interceptor missed event when prefetch messages disabled consumer receiverqueuesize bugfix when message null and exception present previously this commit testing message was null was made checknotnull method leaving consumed future without completion resulting hanged future refactor favour simplicity and readability control flow add unit tests exploiting bug fixes result bug fixes and more maintainable code,yes,ds-02-commit
flink,flink add implementation,no,ds-02-commit
accumulo,update javadoc plugin,no,ds-02-commit
gobblin,adding option proxy,no,ds-02-commit
incubator-mxnet,libsvmiter doc updates add clarification libsvm iter add reset notes add reset notes also update csv iter,no,ds-02-commit
echarts,tweak,no,ds-02-commit
trafficserver,explicit about rtld local defaults varies platforms,no,ds-02-commit
karaf,karaf fix bundle info command help command etc,no,ds-02-commit
hadoop,hdfs slowdiskreport wont update when slowdisks always empty heartbeat contributed haibin huang,no,ds-02-commit
calcite,upgrade optiq,no,ds-02-commit
hive,hive extend jsonserde support binary type jesus camacho rodriguez reviewed prasanth jayachandran,no,ds-02-commit
lucene-solr,solr fix npe collapse qparser when collapse field missing from all docs segment,no,ds-02-commit
trafodion,trafodion add missing binder checks datediff etc other fixes,no,ds-02-commit
groovy,checkstyle tweaks,yes,ds-02-commit
trafficserver,memory leak from main thread shutdown this closes,yes,ds-02-commit
samza,updating arch page answer stones question about key topic partition mapping,no,ds-02-commit
spark,spark prefer hdfs cached replicas when scheduling data local tasks this change reorders replicas returned hadooprdd that replicas cached hdfs are start list this requires hadoop higher previous versions hadoop not expose information needed determine whether replica cached closes from cmccabe spark and squashes following commits colin patrick mccabe spark prefer hdfs cached replicas when scheduling data local tasks,no,ds-02-commit
airflow,airflow add this commit add address use case accepting files from third party vendor who refuses send success indicator when providing data files into bucket and waiting until inactivity period has passed indicate end upload session,no,ds-02-commit
spark,fixed atmoicreference example closes from lababidi master and squashes following commits mahmoud lababidi fixed atmoicreference example,no,ds-02-commit
tvm,update readme,no,ds-02-commit
tinkerpop,added hexconsumer,no,ds-02-commit
tinkerpop,some reason longer grabs but does might related some dependency conflict our more recent versions doesnt seem like there anything inherently wrong with dependecygrabber itself certainly code has changed there ctr,no,ds-02-commit
drill,fix bufferl snapshot version depends correct netty upstream,no,ds-02-commit
jmeter,bug summariser should enabled default non gui mode restore seconds interval bugzilla,no,ds-02-commit
systemds,hotfix disabling gpu fused relu maxpooling operator because bug fixed timer that counts number times memory chunks are zero out some minor code refactoring,no,ds-02-commit
beam,merge remote tracking branch origin master into python sdk,no,ds-02-commit
jena,bump ver jetty from bumps ver jetty from updates jetty servlet from updates jetty servlets from updates jetty webapp from updates jetty xml from,no,ds-02-commit
guacamole-client,updated logo,no,ds-02-commit
camel,camel message content sent exception handler should readable,yes,ds-02-commit
madlib,preliminary version naive bayes todo translate python resolve security issues code injections,yes,ds-02-commit
tinkerpop,removed line regarding referencing specific test case implied example code above,no,ds-02-commit
commons-lang,dont allow package info html,no,ds-02-commit
nifi,jdbc driver can loaded from external location using urlclassloader,no,ds-02-commit
cloudstack,merge remote tracking branch origin,no,ds-02-commit
lucene-solr,solr faulty daemonstream shutdown procedures,no,ds-02-commit
hadoop,hadoop deprecate writeablerpcengine contributed wei zhou,no,ds-02-commit
hbase,hbase add verbose option verifyreplication logging good rows,no,ds-02-commit
brooklyn-server,this closes,no,ds-02-commit
ignite,merge from,no,ds-02-commit
camel,fixed,no,ds-02-commit
incubator-brooklyn,convert web cluster examples etc interface impl,no,ds-02-commit
camel,camel make camel testng tests pass java,no,ds-02-commit
